,date,ret
152,2001-08-09,0.007936487905681133
153,2001-08-10,-0.001574739115312696
154,2001-08-13,0.003680320456624031
155,2001-08-14,-0.01885807327926159
156,2001-08-15,-0.01548312976956367
157,2001-08-16,0.01138823665678501
158,2001-08-17,-0.03109919279813766
159,2001-08-20,0.002767080441117287
160,2001-08-21,-0.01103756949305534
161,2001-08-22,0.01618297956883907
162,2001-08-23,-0.02196593210101128
163,2001-08-24,0.04267267137765884
164,2001-08-27,0.0188476238399744
165,2001-08-28,-0.02748416736721992
166,2001-08-29,-0.03097824566066265
167,2001-08-30,0.0
168,2001-08-31,0.04038134217262268
169,2001-09-04,-0.01617246679961681
170,2001-09-05,0.01643831469118595
171,2001-09-06,-0.04474393278360367
172,2001-09-07,-0.02483062259852886
173,2001-09-10,0.005208341870456934
174,2001-09-17,-0.02187686040997505
175,2001-09-18,-0.04178923368453979
176,2001-09-19,0.04545452818274498
177,2001-09-20,-0.07873091101646423
178,2001-09-21,0.003188726725056767
179,2001-09-24,0.0457724891602993
180,2001-09-25,-0.05531919375061989
181,2001-09-26,-0.02509654685854912
182,2001-09-27,0.0237624179571867
183,2001-09-28,0.0
184,2001-10-01,0.001934218686074018
185,2001-10-02,-0.03153151646256447
186,2001-10-03,-0.004651205614209175
187,2001-10-04,0.0600801482796669
188,2001-10-05,0.01637274958193302
189,2001-10-08,0.003717557294294238
190,2001-10-09,-0.01234572567045689
191,2001-10-10,0.05124998092651367
192,2001-10-11,0.05469679459929466
193,2001-10-12,0.01521986816078424
194,2001-10-15,-0.001110519515350461
195,2001-10-16,0.001111754216253757
196,2001-10-17,-0.05663522705435753
197,2001-10-18,0.05944674834609032
198,2001-10-19,0.01666662469506264
199,2001-10-22,0.03934432938694954
200,2001-10-23,-0.04626714065670967
201,2001-10-24,0.0446527786552906
202,2001-10-25,0.01266489550471306
203,2001-10-26,-0.02709746919572353
204,2001-10-29,-0.05570438876748085
205,2001-10-30,-0.001701575820334256
206,2001-10-31,-0.002272779354825616
207,2001-11-01,0.05865607783198357
208,2001-11-02,-0.001075871870853007
209,2001-11-05,0.02692514844238758
210,2001-11-06,0.026219192892313
211,2001-11-07,0.001021995791234076
212,2001-11-08,-0.04492093250155449
213,2001-11-09,0.0
214,2001-11-12,0.002137943170964718
215,2001-11-13,0.03306671231985092
216,2001-11-14,0.01239028200507164
217,2001-11-15,-0.008159094490110874
218,2001-11-16,-0.02467873692512512
219,2001-11-19,0.05429629608988762
220,2001-11-20,-0.02349996566772461
221,2001-11-21,0.007680471520870924
222,2001-11-23,0.008130073547363281
223,2001-11-26,0.0771169662475586
224,2001-11-27,-0.01731402985751629
225,2001-11-28,-0.02238092012703419
226,2001-11-29,-0.005358042195439339
227,2001-11-30,0.04309496283531189
228,2001-12-03,-0.01173708960413933
229,2001-12-04,0.06413304060697556
230,2001-12-05,0.06071431562304497
231,2001-12-06,-0.04124577343463898
232,2001-12-07,-0.01053554750978947
233,2001-12-10,0.0
234,2001-12-11,-0.03371784463524818
235,2001-12-12,-0.01331500988453627
236,2001-12-13,-0.02280129306018353
237,2001-12-14,-0.02904764749109745
238,2001-12-17,0.01128011103719473
239,2001-12-18,0.01891364529728889
240,2001-12-19,0.02903382293879986
241,2001-12-20,-0.04394083097577095
242,2001-12-21,0.01596516370773315
243,2001-12-24,0.01714288629591465
244,2001-12-26,0.006086102686822414
245,2001-12-27,0.0269892942160368
246,2001-12-28,0.0163117628544569
247,2001-12-31,-0.02362909913063049
248,2002-01-02,0.06392692774534225
249,2002-01-03,0.0120171969756484
250,2002-01-04,0.004664996173232794
251,2002-01-07,-0.03334744274616241
252,2002-01-08,-0.0126637127250433
253,2002-01-09,-0.04245913028717041
254,2002-01-10,-0.01939954236149788
255,2002-01-11,-0.008478582836687565
256,2002-01-14,0.004750612191855907
257,2002-01-15,0.02600478194653988
258,2002-01-16,-0.04239631444215775
259,2002-01-17,0.08180937170982361
260,2002-01-18,-0.0137900123372674
261,2002-01-22,-0.01578711718320847
262,2002-01-23,0.05499545112252235
263,2002-01-24,0.008253633044660091
264,2002-01-25,0.001723434659652412
265,2002-01-28,0.000860234722495079
266,2002-01-29,-0.008594789542257786
267,2002-01-30,0.04421328380703926
268,2002-01-31,0.02615189552307129
269,2002-02-01,-0.0125404316931963
270,2002-02-04,0.0385088287293911
271,2002-02-05,0.003944788128137589
272,2002-02-06,-0.03064835630357265
273,2002-02-07,-0.01499800756573677
274,2002-02-08,-0.01111105177551508
275,2002-02-11,0.03953386843204498
276,2002-02-12,-0.01080866530537605
277,2002-02-13,0.01214088033884764
278,2002-02-14,-0.01639343611896038
279,2002-02-15,-0.02845531515777111
280,2002-02-19,-0.05355643481016159
281,2002-02-20,0.02254634350538254
282,2002-02-21,-0.07047121226787567
283,2002-02-22,0.05767440795898438
284,2002-02-25,0.04705363884568214
285,2002-02-26,-0.005879857111722231
286,2002-02-27,-0.07224338501691818
287,2002-02-28,-0.01183963287621737
288,2002-03-01,0.08064515888690948
289,2002-03-04,0.03582090139389038
290,2002-03-05,-0.03128860518336296
291,2002-03-06,0.02294938266277313
292,2002-03-07,0.01287908013910055
293,2002-03-08,0.01148485206067562
294,2002-03-11,0.0162205845117569
295,2002-03-12,-0.01356744486838579
296,2002-03-13,-0.009304189123213291
297,2002-03-14,-0.002449957886710763
298,2002-03-15,0.02128532342612743
299,2002-03-18,-0.008416873402893543
300,2002-03-19,0.004446265753358603
301,2002-03-20,0.002816888969391584
302,2002-03-21,-0.0260834526270628
303,2002-03-22,-0.007416576147079468
304,2002-03-25,-0.03071813099086285
305,2002-03-26,0.004710865207016468
306,2002-03-27,0.0004262672446202487
307,2002-03-28,0.00852154940366745
308,2002-04-01,0.03337553888559341
309,2002-04-02,-0.01594437472522259
310,2002-04-03,-0.01329454500228167
311,2002-04-04,0.04842103645205498
312,2002-04-05,-0.006425696890801191
313,2002-04-08,-0.007275679148733616
314,2002-04-09,-0.01872960478067398
315,2002-04-10,0.02323649264872074
316,2002-04-11,0.008110331371426582
317,2002-04-12,0.008045005612075329
318,2002-04-15,-0.002394232433289289
319,2002-04-16,0.02959999069571495
320,2002-04-17,0.01437454670667648
321,2002-04-18,-0.02680967934429646
322,2002-04-19,-0.01692248322069645
323,2002-04-22,-0.01801436580717564
324,2002-04-23,-0.01141462195664644
325,2002-04-24,-0.01979379542171955
326,2002-04-25,0.01472445856779814
327,2002-04-26,-0.04601992294192314
328,2002-04-29,0.04128634557127953
329,2002-04-30,0.01293828804045916
330,2002-05-01,-0.01194894593209028
331,2002-05-02,-0.0120933698490262
332,2002-05-03,-0.007598155178129673
333,2002-05-06,-0.03658020496368408
334,2002-05-07,-0.007947033271193504
335,2002-05-08,0.08455725759267807
336,2002-05-09,-0.00738614285364747
337,2002-05-10,-0.03596530854701996
338,2002-05-13,0.02658665738999844
339,2002-05-14,0.06975772976875305
340,2002-05-15,-0.01288558822125196
341,2002-05-16,-0.002769050654023886
342,2002-05-17,-0.007933314889669418
343,2002-05-20,-0.01079570036381483
344,2002-05-21,-0.05173810571432114
345,2002-05-22,0.03665816783905029
346,2002-05-23,0.03536186739802361
347,2002-05-24,-0.04090550914406776
348,2002-05-28,-0.007039340678602457
349,2002-05-29,0.0
350,2002-05-30,0.009174362756311893
351,2002-05-31,-0.03719014301896095
352,2002-06-03,-0.0167381726205349
353,2002-06-04,-0.005674341227859259
354,2002-06-05,-0.00263394950889051
355,2002-06-06,-0.02464786544442177
356,2002-06-07,-0.03429603949189186
357,2002-06-10,0.003738314146175981
358,2002-06-11,-0.04748605564236641
359,2002-06-12,-0.01808401569724083
360,2002-06-13,-0.02737676538527012
361,2002-06-14,0.02865913137793541
362,2002-06-17,0.02189057320356369
363,2002-06-18,-0.01898740418255329
364,2002-06-19,-0.1503721475601196
365,2002-06-20,-0.0005841255187988281
366,2002-06-21,-0.01519580464810133
367,2002-06-24,0.02492582052946091
368,2002-06-25,-0.00752756604924798
369,2002-06-26,-0.03442241251468658
370,2002-06-27,0.03081572614610195
371,2002-06-28,0.03868697956204414
372,2002-07-01,-0.03724604099988937
373,2002-07-02,-0.007033935282379389
374,2002-07-03,0.03600936755537987
375,2002-07-05,0.06780630350112915
376,2002-07-08,-0.03895408660173416
377,2002-07-09,-0.02665183506906033
378,2002-07-10,-0.01197952032089233
379,2002-07-11,0.05658195912837982
380,2002-07-12,-0.04371580854058266
381,2002-07-15,0.04171425849199295
382,2002-07-16,-0.02029615640640259
383,2002-07-17,-0.1248600482940674
384,2002-07-18,-0.04094691947102547
385,2002-07-19,-0.002001316519454122
386,2002-07-22,-0.002673794282600284
387,2002-07-23,-0.03016084432601929
388,2002-07-24,0.05044917389750481
389,2002-07-25,-0.05526316910982132
390,2002-07-26,-0.001392723177559674
391,2002-07-29,0.04741982370615005
392,2002-07-30,0.02729692682623863
393,2002-07-31,-0.01101750321686268
394,2002-08-01,-0.03014416992664337
395,2002-08-02,-0.02364867366850376
396,2002-08-05,-0.03183391317725182
397,2002-08-06,0.05360972136259079
398,2002-08-07,0.0198100283741951
399,2002-08-08,0.01782867312431335
400,2002-08-09,-0.01960785500705242
401,2002-08-12,-0.0006666819099336863
402,2002-08-13,-0.02668443135917187
403,2002-08-14,0.03975325077772141
404,2002-08-15,0.02900458686053753
405,2002-08-16,0.0128123490139842
406,2002-08-19,0.01075263228267431
407,2002-08-20,-0.004380456637591124
408,2002-08-21,0.01319930795580149
409,2002-08-22,-0.00930524617433548
410,2002-08-23,-0.0150282233953476
411,2002-08-26,-0.01271454617381096
412,2002-08-27,-0.0437861792743206
413,2002-08-28,-0.01010104827582836
414,2002-08-29,0.0
415,2002-08-30,0.003401373513042927
416,2002-09-03,-0.04745761305093765
417,2002-09-04,0.03060493618249893
418,2002-09-05,-0.02071817964315414
419,2002-09-06,0.01410435885190964
420,2002-09-09,-0.0006954261916689575
421,2002-09-10,-0.002783574163913727
422,2002-09-11,-0.002791344188153744
423,2002-09-12,-0.01049682404845953
424,2002-09-13,0.002121621742844582
425,2002-09-16,0.02328863181173801
426,2002-09-17,0.02068966813385487
427,2002-09-18,0.01486488245427608
428,2002-09-19,-0.02929430827498436
429,2002-09-20,0.01989025808870792
430,2002-09-23,-0.001344956574030221
431,2002-09-24,-0.01414141617715359
432,2002-09-25,0.01980873942375183
433,2002-09-26,-0.0154052572324872
434,2002-09-27,0.001360575319267809
435,2002-09-30,-0.0149456700310111
436,2002-10-01,0.0006896709674037993
437,2002-10-02,-0.02343212626874447
438,2002-10-03,0.009174319915473461
439,2002-10-04,-0.01888115145266056
440,2002-10-07,-0.01853166706860065
441,2002-10-08,-0.005955027416348457
442,2002-10-09,-0.006502027157694101
443,2002-10-10,0.03823813796043396
444,2002-10-11,0.02769316360354424
445,2002-10-14,0.01791869290173054
446,2002-10-15,0.02640483342111111
447,2002-10-16,-0.03957780078053474
448,2002-10-17,-0.03090664558112621
449,2002-10-18,0.01630053110420704
450,2002-10-21,0.01534171961247921
451,2002-10-22,0.009615342132747173
452,2002-10-23,0.01224491931498051
453,2002-10-24,-0.01276885345578194
454,2002-10-25,0.04969370365142822
455,2002-10-28,0.01232163328677416
456,2002-10-29,-0.01089045964181423
457,2002-10-30,0.03497409075498581
458,2002-10-31,0.00563204986974597
459,2002-11-01,0.01804610528051853
460,2002-11-04,0.03239601105451584
461,2002-11-05,0.000592079886700958
462,2002-11-06,0.01893489435315132
463,2002-11-07,-0.07084781676530838
464,2002-11-08,-0.009999990463256836
465,2002-11-11,-0.04292931035161018
466,2002-11-12,0.03166230395436287
467,2002-11-13,-0.003196943085640669
468,2002-11-14,0.04554195329546928
469,2002-11-15,-0.02147235907614231
470,2002-11-18,-0.01880878955125809
471,2002-11-19,-0.02428109757602215
472,2002-11-20,0.01702680252492428
473,2002-11-21,0.05280107259750366
474,2002-11-22,-0.02079511620104313
475,2002-11-25,-0.002498436020687222
476,2002-11-26,-0.03506577387452126
477,2002-11-27,0.02011683396995068
478,2002-11-29,-0.01399492751806974
479,2002-12-02,-0.0206451416015625
480,2002-12-03,-0.001317553222179413
481,2002-12-04,-0.01253295410424471
482,2002-12-05,-0.0227121002972126
483,2002-12-06,0.02187284268438816
484,2002-12-09,-0.01337791420519352
485,2002-12-10,0.03593218699097633
486,2002-12-11,0.01374345831573009
487,2002-12-12,-0.01936734654009342
488,2002-12-13,-0.02633308991789818
489,2002-12-16,0.004056823439896107
490,2002-12-17,0.01548818405717611
491,2002-12-18,-0.03381964564323425
492,2002-12-19,-0.02539463900029659
493,2002-12-20,-0.004225314594805241
494,2002-12-23,0.02475243434309959
495,2002-12-24,-0.008971712552011013
496,2002-12-26,0.002785512711852789
497,2002-12-27,-0.02361105568706989
498,2002-12-30,0.0007111859740689397
499,2002-12-31,0.01847904920578003
500,2003-01-02,0.03279834240674973
501,2003-01-03,0.006756717804819345
502,2003-01-06,0.0
503,2003-01-07,-0.003355653490871191
504,2003-01-08,-0.02020203322172165
505,2003-01-09,0.008934715762734413
506,2003-01-10,0.00272479304112494
507,2003-01-13,-0.006114140618592501
508,2003-01-14,-0.001367085264064372
509,2003-01-15,-0.01232028473168612
510,2003-01-16,0.01316698361188173
511,2003-01-17,-0.03556768223643303
512,2003-01-21,-0.005673753097653389
513,2003-01-22,-0.009985758922994137
514,2003-01-23,0.02089336887001991
515,2003-01-24,-0.02611149474978447
516,2003-01-27,0.02391303703188896
517,2003-01-28,0.03184711933135986
518,2003-01-29,0.02400551363825798
519,2003-01-30,-0.04085737466812134
520,2003-01-31,0.002793293446302414
521,2003-02-03,0.02089137956500053
522,2003-02-04,-0.004092732910066843
523,2003-02-05,-0.0102740116417408
524,2003-02-06,-0.001384048722684383
525,2003-02-07,-0.01940406672656536
526,2003-02-10,0.01413432974368334
527,2003-02-11,0.0
528,2003-02-12,0.002787453820928931
529,2003-02-13,0.01042387913912535
530,2003-02-14,0.008940860629081726
531,2003-02-18,0.04089982062578201
532,2003-02-19,-0.02750491537153721
533,2003-02-20,-0.0053872000426054
534,2003-02-21,0.01557207386940718
535,2003-02-24,-0.01733334921300411
536,2003-02-25,0.01899597607553005
537,2003-02-26,-0.03462053462862968
538,2003-02-27,0.02482756227254868
539,2003-02-28,0.01009425148367882
540,2003-03-03,-0.02398405037820339
541,2003-03-04,-0.006143290083855391
542,2003-03-05,0.004120842553675175
543,2003-03-06,-0.004103930667042732
544,2003-03-07,-0.002060486702248454
545,2003-03-10,-0.01101168990135193
546,2003-03-11,-0.00974254310131073
547,2003-03-12,-0.0007026897510513663
548,2003-03-13,0.03516174480319023
549,2003-03-14,0.004076050594449043
550,2003-03-17,0.01556160394102335
551,2003-03-18,-0.0006662377854809165
552,2003-03-19,-0.003333345986902714
553,2003-03-20,-0.002675582654774189
554,2003-03-21,0.006036227568984032
555,2003-03-24,-0.04200000688433647
556,2003-03-25,0.01252611726522446
557,2003-03-26,-0.009622016921639442
558,2003-03-27,0.005551694892346859
559,2003-03-28,0.005521043669432402
560,2003-03-31,-0.02951265312731266
561,2003-04-01,0.001414392027072608
562,2003-04-02,0.03107348456978798
563,2003-04-03,-0.009589063934981823
564,2003-04-04,-0.003457827726379037
565,2003-04-07,0.005551694892346859
566,2003-04-08,-0.002760521834716201
567,2003-04-09,-0.01799309626221657
568,2003-04-10,0.01268501114100218
569,2003-04-11,-0.08141963183879852
570,2003-04-14,0.02878788858652115
571,2003-04-15,-0.01399113237857819
572,2003-04-16,-0.01120243221521378
573,2003-04-17,-0.009063435718417168
574,2003-04-21,0.001524425111711025
575,2003-04-22,0.02815828658640385
576,2003-04-23,0.005181324668228626
577,2003-04-24,-0.01030930411070585
578,2003-04-25,-0.006696369033306837
579,2003-04-28,0.0382021926343441
580,2003-04-29,0.01443007029592991
581,2003-04-30,0.01137978956103325
582,2003-05-01,0.009845245629549026
583,2003-05-02,0.006267420016229153
584,2003-05-05,0.113494835793972
585,2003-05-06,0.08763206005096436
586,2003-05-07,0.008571406826376915
587,2003-05-08,0.01983004994690418
588,2003-05-09,0.01666662469506264
589,2003-05-12,0.01420766301453114
590,2003-05-13,0.005926757119596004
591,2003-05-14,-0.006427468731999397
592,2003-05-15,0.009703520685434341
593,2003-05-16,0.003737303661182523
594,2003-05-19,-0.03723398223519325
595,2003-05-20,-0.01712704263627529
596,2003-05-21,0.003372651059180498
597,2003-05-22,0.02184870466589928
598,2003-05-23,0.004385960754007101
599,2003-05-27,0.03056765720248222
600,2003-05-28,-0.03177957981824875
601,2003-05-29,-0.009846843779087067
602,2003-05-30,-0.008287271484732628
603,2003-06-02,-0.0278551522642374
604,2003-06-03,-0.008022996596992016
605,2003-06-04,0.01675337553024292
606,2003-06-05,0.002272670855745673
607,2003-06-06,-0.02777776494622231
608,2003-06-09,-0.02099117822945118
609,2003-06-10,0.02322807349264622
610,2003-06-11,0.01571597531437874
611,2003-06-12,0.01833808980882168
612,2003-06-13,-0.01969613879919052
613,2003-06-16,0.04879451170563698
614,2003-06-17,-0.0043787588365376
615,2003-06-18,0.05112700909376144
616,2003-06-19,0.001045949291437864
617,2003-06-20,0.003134868107736111
618,2003-06-23,-0.007291733752936125
619,2003-06-24,-0.01469038799405098
620,2003-06-25,0.01650689356029034
621,2003-06-26,0.01047672890126705
622,2003-06-27,-0.02903065644204617
623,2003-06-30,0.01761879026889801
624,2003-07-01,0.001574013032950461
625,2003-07-02,0.009429036639630795
626,2003-07-03,-0.007265246007591486
627,2003-07-07,0.03868278861045837
628,2003-07-08,0.02667331509292126
629,2003-07-09,-0.02500001154839993
630,2003-07-10,-0.0155856953933835
631,2003-07-11,0.01378960441797972
632,2003-07-14,0.002518853172659874
633,2003-07-15,-0.0145728150382638
634,2003-07-16,0.01325855311006308
635,2003-07-17,0.05183687806129456
636,2003-07-18,-0.001961739966645837
637,2003-07-21,-0.01193722896277905
638,2003-07-22,0.009218758903443813
639,2003-07-23,-0.0004806885553989559
640,2003-07-24,-0.01346804574131966
641,2003-07-25,0.05021943897008896
642,2003-07-28,-0.02553394250571728
643,2003-07-29,-0.01286329049617052
644,2003-07-30,-0.02123545482754707
645,2003-07-31,0.03944769129157066
646,2003-08-01,-0.01660343445837498
647,2003-08-04,0.02315482683479786
648,2003-08-05,-0.03913248330354691
649,2003-08-06,-0.03680078685283661
650,2003-08-07,0.01528278924524784
651,2003-08-08,-0.01455097366124392
652,2003-08-11,0.001018353272229433
653,2003-08-12,0.00203463458456099
654,2003-08-13,0.02436545863747597
655,2003-08-14,-0.01040639169514179
656,2003-08-15,-0.01301954127848148
657,2003-08-18,0.0319635272026062
658,2003-08-19,-0.000983306672424078
659,2003-08-20,0.03395672142505646
660,2003-08-21,0.03188958019018173
661,2003-08-22,-0.03690041974186897
662,2003-08-25,-0.00095778499962762
663,2003-08-26,0.009108275175094604
664,2003-08-27,0.02042756788432598
665,2003-08-28,0.03305405005812645
666,2003-08-29,0.0189274474978447
667,2003-09-02,0.01061476208269596
668,2003-09-03,0.004376384429633617
669,2003-09-04,-0.005228794645518064
670,2003-09-05,-0.01445466186851263
671,2003-09-08,0.01066665630787611
672,2003-09-09,-0.01627084240317345
673,2003-09-10,-0.008493541739881039
674,2003-09-11,0.01713251322507858
675,2003-09-12,0.02393621206283569
676,2003-09-15,-0.0385281927883625
677,2003-09-16,0.006753783673048019
678,2003-09-17,-0.01073344238102436
679,2003-09-18,0.03435796871781349
680,2003-09-19,-0.01311185490339994
681,2003-09-22,-0.02214349061250687
682,2003-09-23,0.01585146598517895
683,2003-09-24,-0.04948731884360313
684,2003-09-25,-0.04174481332302094
685,2003-09-26,0.01272639352828264
686,2003-09-29,0.02948277816176414
687,2003-09-30,-0.0272300448268652
688,2003-10-01,0.003378455759957433
689,2003-10-02,-0.01058206893503666
690,2003-10-03,0.05444826558232307
691,2003-10-06,0.02766253426671028
692,2003-10-07,0.04172267019748688
693,2003-10-08,-0.006890605203807354
694,2003-10-09,0.01691245846450329
695,2003-10-10,0.00980808213353157
696,2003-10-13,0.0282939225435257
697,2003-10-14,0.008213505148887634
698,2003-10-15,0.01099798269569874
699,2003-10-16,-0.0632554292678833
700,2003-10-17,-0.02150537632405758
701,2003-10-20,0.0206593107432127
702,2003-10-21,-0.001722610206343234
703,2003-10-22,-0.01811907067894936
704,2003-10-23,0.01010542828589678
705,2003-10-24,-0.01696387119591236
706,2003-10-27,0.0
707,2003-10-28,0.04955747351050377
708,2003-10-29,-0.001264704042114317
709,2003-10-30,-0.0253271572291851
710,2003-10-31,-0.008661791682243347
711,2003-11-03,0.01135868206620216
712,2003-11-04,-0.01036716066300869
713,2003-11-05,0.005237923935055733
714,2003-11-06,0.003907952457666397
715,2003-11-07,-0.02681664377450943
716,2003-11-10,-0.02666668407618999
717,2003-11-11,-0.01643829792737961
718,2003-11-12,0.03667590394616127
719,2003-11-13,0.004030459094792604
720,2003-11-14,-0.04281895607709885
721,2003-11-17,-0.01537744328379631
722,2003-11-18,-0.03407474234700203
723,2003-11-19,0.0004851076228078455
724,2003-11-20,-0.002198879141360521
725,2003-11-21,-0.004662543069571257
726,2003-11-24,0.04289935529232025
727,2003-11-25,-0.02222218923270702
728,2003-11-26,0.001934187952429056
729,2003-11-28,0.009169910103082657
730,2003-12-01,0.03825917094945908
731,2003-12-02,-0.007830408401787281
732,2003-12-03,-0.02367688901722431
733,2003-12-04,0.005706083029508591
734,2003-12-05,-0.01418436132371426
735,2003-12-08,0.009592271409928799
736,2003-12-09,-0.02850349061191082
737,2003-12-10,-0.003423060989007354
738,2003-12-11,0.0407261997461319
739,2003-12-12,-0.01508720964193344
740,2003-12-15,-0.0344662182033062
741,2003-12-16,-0.002478891285136342
742,2003-12-17,-0.01192851271480322
743,2003-12-18,0.008048377931118011
744,2003-12-19,-0.0169660747051239
745,2003-12-22,0.007614193484187126
746,2003-12-23,-0.002015159465372562
747,2003-12-24,0.03028775379061699
748,2003-12-26,0.0181284099817276
749,2003-12-29,0.01780552975833416
750,2003-12-30,0.006146622821688652
751,2003-12-31,0.004229330457746983
752,2004-01-02,-0.004211518447846174
753,2004-01-05,0.04182327911257744
754,2004-01-06,-0.003608476370573044
755,2004-01-07,0.02263467572629452
756,2004-01-08,0.03408589959144592
757,2004-01-09,-0.01541098486632109
